index,value_mv
7505,204798.957682
7506,204798.961162
7507,204798.962688
7508,204798.963976
7509,204798.967790
7510,204798.967552
7511,204798.963070
7512,204798.960447
7513,204798.959684
7514,204798.957443
7515,204798.957968
7516,204798.960924
7517,204798.961878
7518,204798.963642
7519,204798.967647
7520,204798.967314
7521,204798.962641
7522,204798.959398
7523,204798.959923
7524,204798.957777
7525,204798.957777
7526,204798.960781
7527,204798.962021
7528,204798.964548
7529,204798.968840
7530,204798.968029
7531,204798.964071
7532,204798.961592
7533,204798.960113
7534,204798.957872
7535,204798.957443
7536,204798.959875
7537,204798.962974
7538,204798.964357
7539,204798.968696
7540,204798.969793
7541,204798.965788
7542,204798.960733
7543,204798.959207
7544,204798.957682
7545,204798.958444
7546,204798.960876
7547,204798.962068
7548,204798.963690
7549,204798.969841
7550,204798.968983
7551,204798.963976
7552,204798.960733
7553,204798.960781
7554,204798.958158
7555,204798.957872
7556,204798.960781
7557,204798.962211
7558,204798.963928
7559,204798.968983
7560,204798.968696
7561,204798.963594
7562,204798.960543
7563,204798.958921
7564,204798.958015
7565,204798.959446
7566,204798.961401
7567,204798.961592
7568,204798.964119
7569,204798.967981
7570,204798.966265
7571,204798.963547
7572,204798.961878
7573,204798.959446
7574,204798.957157
7575,204798.957729
7576,204798.960161
7577,204798.961592
7578,204798.964119
7579,204798.968220
7580,204798.967457
7581,204798.963261
7582,204798.961019
7583,204798.960066
7584,204798.957443
7585,204798.958015
7586,204798.959923
7587,204798.962164
7588,204798.963737
7589,204798.967314
7590,204798.967409
7591,204798.962259
7592,204798.961544
7593,204798.959970
7594,204798.958492
7595,204798.958158
7596,204798.960638
7597,204798.962402
7598,204798.964023
7599,204798.968696
7600,204798.967171
7601,204798.962355
7602,204798.961496
7603,204798.959160
7604,204798.957395
7605,204798.957205
7606,204798.959732
7607,204798.962498
7608,204798.964548
7609,204798.968649
7610,204798.968744
7611,204798.964500
7612,204798.962307
7613,204798.960447
7614,204798.958444
7615,204798.959780
7616,204798.961162
7617,204798.962021
7618,204798.962927
7619,204798.968124
7620,204798.968792
7621,204798.962784
7622,204798.962021
7623,204798.959875
7624,204798.957682
7625,204798.956966
7626,204798.960495
7627,204798.962116
7628,204798.964357
7629,204798.969173
7630,204798.968601
7631,204798.964071
7632,204798.960733
7633,204798.958969
7634,204798.958349
7635,204798.957252
7636,204798.960209
7637,204798.961353
7638,204798.964500
7639,204798.968172
7640,204798.968553
7641,204798.964071
7642,204798.960018
7643,204798.958206
7644,204798.957205
7645,204798.957252
7646,204798.959970
7647,204798.961782
7648,204798.963928
7649,204798.968267
7650,204798.968696
7651,204798.963976
7652,204798.961401
7653,204798.959827
7654,204798.957634
7655,204798.957491
7656,204798.960543
7657,204798.962784
7658,204798.964071
7659,204798.967886
7660,204798.967695
7661,204798.963499
7662,204798.959541
7663,204798.958635
7664,204798.958826
7665,204798.956919
7666,204798.960256
7667,204798.962784
7668,204798.964596
7669,204798.969173
7670,204798.968983
7671,204798.963547
7672,204798.961019
7673,204798.960113
7674,204798.957062
7675,204798.958015
7676,204798.961305
7677,204798.967218
7678,204798.971224
7679,204798.975563
7680,204798.976183
7681,204798.972893
7682,204798.975563
7683,204798.977184
7684,204798.974705
7685,204798.974657
7686,204798.976660
7687,204798.977947
7688,204798.981380
7689,204798.985195
7690,204798.984623
7691,204798.981142
7692,204798.984432
7693,204798.982525
7694,204798.981142
7695,204798.980904
7696,204798.983717
7697,204798.985100
7698,204798.986959
7699,204798.991394
7700,204798.992109
7701,204798.986482
7702,204798.984718
7703,204798.988771
7704,204798.989630
7705,204798.990011
7706,204798.993301
7707,204798.994112
7708,204798.996496
7709,204799.001169
7710,204799.000311
7711,204798.995066
7712,204798.993301
7713,204798.990869
7714,204798.988104
7715,204798.983335
7716,204798.983955
7717,204798.985672
7718,204798.988771
7719,204798.992300
7720,204798.987102
7721,204798.980331
7722,204798.977804
7723,204798.976087
7724,204798.973656
7725,204798.968029
7726,204798.967743
7727,204798.968983
7728,204798.971844
7729,204798.975754
7730,204798.969841
7731,204798.963022
7732,204798.960972
7733,204798.959923
7734,204798.959350
7735,204798.958778
7736,204798.961592
7737,204798.963308
7738,204798.965216
7739,204798.969698
7740,204798.970175
7741,204798.965263
7742,204798.962545
7743,204798.961162
7744,204798.958731
7745,204798.957920
7746,204798.960543
7747,204798.963117
7748,204798.964453
7749,204798.968649
7750,204798.969078
7751,204798.964453
7752,204798.961878
7753,204798.954487
7754,204798.949623
7755,204798.949766
7756,204798.952865
7757,204798.959827
7758,204798.964357
7759,204798.969793
7760,204798.981571
7761,204798.986578
7762,204798.991489
7763,204798.998785
7764,204799.016094
7765,204799.034548
7766,204799.058485
7767,204799.077701
7768,204799.102020
7769,204799.135637
7770,204799.162197
7771,204799.185944
7772,204799.209309
7773,204799.226570
7774,204799.233055
7775,204799.234199
7776,204799.235964
7777,204799.224663
7778,204799.202156
7779,204799.180126
7780,204799.144125
7781,204799.099541
7782,204799.057722
7783,204799.016857
7784,204798.976040
7785,204798.940611
7786,204798.912001
7787,204798.884582
7788,204798.865509
7789,204798.854923
7790,204798.844862
7791,204798.836899
7792,204798.834991
7793,204798.839283
7794,204798.846340
7795,204798.859691
7796,204798.877382
7797,204798.889255
7798,204798.904276
7799,204798.919248
7800,204798.927545
7801,204798.935032
7802,204798.937607
7803,204798.941326
7804,204798.943138
7805,204798.947620
7806,204798.952579
7807,204798.953724
7808,204798.955393
7809,204798.960400
7810,204798.961925
7811,204798.961878
7812,204798.961401
7813,204798.959732
7814,204798.958254
7815,204798.956680
7816,204798.960113
7817,204798.962068
7818,204798.964643
7819,204798.973513
7820,204798.976469
7821,204798.972225
7822,204798.968744
7823,204798.968506
7824,204798.967695
7825,204798.971224
7826,204798.975229
7827,204798.976898
7828,204798.979950
7829,204798.984957
7830,204798.986101
7831,204798.980522
7832,204798.977375
7833,204798.974323
7834,204798.973513
7835,204798.973369
7836,204798.975181
7837,204798.982191
7838,204798.988533
7839,204798.993063
7840,204798.992300
7841,204798.988485
7842,204798.985577
7843,204798.982620
7844,204798.980570
7845,204798.980904
7846,204798.984194
7847,204798.985767
7848,204798.987818
7849,204798.992109
7850,204798.992252
7851,204798.992777
7852,204798.994017
7853,204798.986626
7854,204798.982334
7855,204798.982620
7856,204798.988914
7857,204798.994779
7858,204798.996973
7859,204799.000215
7860,204799.000692
7861,204798.996734
7862,204798.997259
7863,204798.999500
7864,204798.996782
7865,204798.997497
7866,204799.000072
7867,204799.001884
7868,204799.008703
7869,204799.017048
7870,204799.015856
7871,204799.011946
7872,204799.009132
7873,204799.006891
7874,204799.006414
7875,204799.009657
7876,204799.015570
7877,204799.018812
7878,204799.020433
7879,204799.024439
7880,204799.024486
7881,204799.020624
7882,204799.016762
7883,204799.014425
7884,204799.013233
7885,204799.013090
7886,204799.016189
7887,204799.017238
7888,204799.019909
7889,204799.024534
7890,204799.024343
7891,204799.018907
7892,204799.016285
7893,204799.015617
7894,204799.013615
7895,204799.012852
7896,204799.015331
7897,204799.017048
7898,204799.019098
7899,204799.024057
7900,204799.024868
7901,204799.021625
7902,204799.013710
7903,204799.002695
7904,204798.997307
7905,204798.996258
7906,204798.999977
7907,204799.001408
7908,204798.999691
7909,204799.000311
7910,204799.001264
7911,204798.996830
7912,204798.993301
7913,204798.987388
7914,204798.982191
7915,204798.981476
7916,204798.983049
7917,204798.980427
7918,204798.979235
7919,204798.984671
7920,204798.984623
7921,204798.975277
7922,204798.969126
7923,204798.964548
7924,204798.958349
7925,204798.957634
7926,204798.961353
7927,204798.962164
7928,204798.964739
7929,204798.968649
7930,204798.970413
7931,204798.965263
7932,204798.961735
7933,204798.961210
7934,204798.959446
7935,204798.957729
7936,204798.960113
7937,204798.961735
7938,204798.963833
7939,204798.968506
7940,204798.969650
7941,204798.964071
7942,204798.961782
7943,204798.960018
7944,204798.958731
7945,204798.958588
7946,204798.960781
7947,204798.962116
7948,204798.963404
7949,204798.968124
7950,204798.970222
7951,204798.965835
7952,204798.960781
7953,204798.959684
7954,204798.959446
7955,204798.957920
7956,204798.958921
7957,204798.961449
7958,204798.964643
7959,204798.968220
7960,204798.968601
7961,204798.963547
7962,204798.960447
7963,204798.960018
7964,204798.957777
7965,204798.957252
7966,204798.960447
7967,204798.962784
7968,204798.963261
7969,204798.968840
7970,204798.969793
7971,204798.965168
7972,204798.961687
7973,204798.960018
7974,204798.957634
7975,204798.956203
7976,204798.959684
7977,204798.962021
7978,204798.963880
7979,204798.968363
7980,204798.969650
7981,204798.964262
7982,204798.960543
7983,204798.958969
7984,204798.958778
7985,204798.958111
7986,204798.960256
7987,204798.963499
7988,204798.965168
7989,204798.968410
7990,204798.970079
7991,204798.963880
7992,204798.960066
7993,204798.959398
7994,204798.957491
7995,204798.956919
7996,204798.959589
7997,204798.961305
7998,204798.964071
7999,204798.969698
8000,204798.969459
8001,204798.964548
8002,204798.961687
8003,204798.959637
8004,204798.958540
8005,204798.958540
8006,204798.960304
8007,204798.961925
8008,204798.963880
8009,204798.967600
8010,204798.968124
8011,204798.964119
8012,204798.962784
8013,204798.961115
8014,204798.958874
8015,204798.957348
8016,204798.959207
8017,204798.962641
8018,204798.963785
8019,204798.968029
8020,204798.968458
8021,204798.964786
8022,204798.961973
8023,204798.960018
8024,204798.958397
8025,204798.958874
8026,204798.961210
8027,204798.962116
8028,204798.964357
8029,204798.969126
8030,204798.969984
8031,204798.964834
8032,204798.961449
8033,204798.960304
8034,204798.958635
8035,204798.957634
8036,204798.960400
8037,204798.961258
8038,204798.964929
8039,204798.969316
8040,204798.970032
8041,204798.964310
8042,204798.960924
8043,204798.958921
8044,204798.959303
8045,204798.960209
8046,204798.960876
8047,204798.962545
8048,204798.963737
8049,204798.968267
8050,204798.969698
8051,204798.964834
8052,204798.962116
8053,204798.961258
8054,204798.958826
8055,204798.957062
8056,204798.959923
8057,204798.962688
8058,204798.964071
8059,204798.968601
8060,204798.969459
8061,204798.965263
8062,204798.961353
8063,204798.959541
8064,204798.957395
8065,204798.958015
8066,204798.960066
8067,204798.961592
8068,204798.964214
8069,204798.967934
8070,204798.967218
8071,204798.962593
8072,204798.960352
8073,204798.959780
8074,204798.959207
8075,204798.957348
8076,204798.959541
8077,204798.962259
8078,204798.964167
8079,204798.967934
8080,204798.967743
8081,204798.963880
8082,204798.961735
8083,204798.960400
8084,204798.958492
8085,204798.957634
8086,204798.959923
8087,204798.961830
8088,204798.963642
8089,204798.968363
8090,204798.969459
8091,204798.964548
8092,204798.961544
8093,204798.960733
8094,204798.958969
8095,204798.958254
8096,204798.961067
8097,204798.963261
8098,204798.964262
8099,204798.967934
8100,204798.968744
8101,204798.965263
8102,204798.963404
8103,204798.961449
8104,204798.959684
8105,204798.957252
8106,204798.959589
8107,204798.961592
8108,204798.963976
8109,204798.968696
8110,204798.969459
8111,204798.964929
8112,204798.962450
8113,204798.960733
8114,204798.957920
8115,204798.956442
8116,204798.960733
8117,204798.962593
8118,204798.964786
8119,204798.969459
8120,204798.968267
8121,204798.964691
8122,204798.961735
8123,204798.960733
8124,204798.959255
8125,204798.957395
8126,204798.960400
8127,204798.962879
8128,204798.963976
8129,204798.968363
8130,204798.967886
8131,204798.964214
8132,204798.962068
8133,204798.960018
8134,204798.957205
8135,204798.957586
8136,204798.959732
8137,204798.961258
8138,204798.963117
8139,204798.969078
8140,204798.968220
8141,204798.964119
8142,204798.961449
8143,204798.958874
8144,204798.957205
8145,204798.956203
8146,204798.959112
8147,204798.960781
8148,204798.962211
8149,204798.968649
8150,204798.968220
8151,204798.964310
8152,204798.961019
8153,204798.958826
8154,204798.957062
8155,204798.957920
8156,204798.960543
8157,204798.961210
8158,204798.963261
8159,204798.967457
8160,204798.968363
8161,204798.963880
8162,204798.961353
8163,204798.960304
8164,204798.959112
8165,204798.957729
8166,204798.959732
8167,204798.962164
8168,204798.962688
8169,204798.966741
8170,204798.968840
8171,204798.965788
8172,204798.962450
8173,204798.960543
8174,204798.957777
8175,204798.958158
8176,204798.959350
8177,204798.963356
8178,204798.972177
8179,204798.977136
8180,204798.977327
8181,204798.973465
8182,204798.971271
8183,204798.975038
8184,204798.973989
8185,204798.973799
8186,204798.976517
8187,204798.978138
8188,204798.980141
8189,204798.984480
8190,204798.985386
8191,204798.979950
8192,204798.979092
8193,204798.983812
8194,204798.982954
8195,204798.982477
8196,204798.984003
8197,204798.985767
8198,204798.987770
8199,204798.992205
8200,204798.992634
8201,204798.988247
8202,204798.984575
8203,204798.985910
8204,204798.990106
8205,204798.989868
8206,204798.991871
8207,204798.994017
8208,204798.996353
8209,204799.000168
8210,204799.001026
8211,204798.996782
8212,204798.992348
8213,204798.991775
8214,204798.989963
8215,204798.989248
8216,204798.985290
8217,204798.985910
8218,204798.987388
8219,204798.992252
8220,204798.990345
8221,204798.980999
8222,204798.977375
8223,204798.976135
8224,204798.974895
8225,204798.972654
8226,204798.968840
8227,204798.969650
8228,204798.972607
8229,204798.975515
8230,204798.973751
8231,204798.965883
8232,204798.961830
8233,204798.960018
8234,204798.957777
8235,204798.957777
8236,204798.960018
8237,204798.962784
8238,204798.964071
8239,204798.968410
8240,204798.968363
8241,204798.965025
8242,204798.961687
8243,204798.959446
8244,204798.958349
8245,204798.957205
8246,204798.960018
8247,204798.962450
8248,204798.965406
8249,204798.967934
8250,204798.969126
8251,204798.965359
8252,204798.961353
8253,204798.959398
8254,204798.951578
8255,204798.949337
8256,204798.951101
8257,204798.955250
8258,204798.963022
8259,204798.968792
8260,204798.971939
8261,204798.980188
8262,204798.986196
8263,204798.991871
8264,204799.000311
8265,204799.019670
8266,204799.040604
8267,204799.064445
8268,204799.083567
8269,204799.111223
8270,204799.142027
8271,204799.164438
8272,204799.190712
8273,204799.212980
8274,204799.225616
8275,204799.234104
8276,204799.237585
8277,204799.238062
8278,204799.222517
8279,204799.199772
8280,204799.173069
8281,204799.131536
8282,204799.087953
8283,204799.047804
8284,204799.006510
8285,204798.967695
8286,204798.937082
8287,204798.906660
8288,204798.879003
8289,204798.865604
8290,204798.852157
8291,204798.840952
8292,204798.835850
8293,204798.836040
8294,204798.839617
8295,204798.848533
8296,204798.865032
8297,204798.881721
8298,204798.893452
8299,204798.910427
8300,204798.921347
8301,204798.925590
8302,204798.933411
8303,204798.936796
8304,204798.940658
8305,204798.944378
8306,204798.951006
8307,204798.954630
8308,204798.955631
8309,204798.959541
8310,204798.959446
8311,204798.958349
8312,204798.960638
8313,204798.960447
8314,204798.958111
8315,204798.957682
8316,204798.960543
8317,204798.963737
8318,204798.964357
8319,204798.969316
8320,204798.974514
8321,204798.973751
8322,204798.969793
8323,204798.968315
8324,204798.966932
8325,204798.966408
8326,204798.975181
8327,204798.979473
8328,204798.979902
8329,204798.984241
8330,204798.986053
8331,204798.981523
8332,204798.977947
8333,204798.976850
8334,204798.975038
8335,204798.974609
8336,204798.976421
8337,204798.980379
8338,204798.985958
8339,204798.991632
8340,204798.993683
8341,204798.988342
8342,204798.985481
8343,204798.984337
8344,204798.982477
8345,204798.981857
8346,204798.983669
8347,204798.986149
8348,204798.988056
8349,204798.992205
8350,204798.993397
8351,204798.989582
8352,204798.990583
8353,204798.992109
8354,204798.984527
8355,204798.981285
8356,204798.984146
8357,204798.990822
8358,204798.995066
8359,204799.000978
8360,204799.000311
8361,204798.997259
8362,204798.993873
8363,204798.997784
8364,204798.999023
8365,204798.997450
8366,204798.999357
8367,204799.001264
8368,204799.003696
8369,204799.014854
8370,204799.017525
8371,204799.014187
8372,204799.009895
8373,204799.007034
8374,204799.005985
8375,204799.006700
8376,204799.014139
8377,204799.017715
8378,204799.019146
8379,204799.024105
8380,204799.024629
8381,204799.019241
8382,204799.016333
8383,204799.016094
8384,204799.014377
8385,204799.013805
8386,204799.015331
8387,204799.016619
8388,204799.018240
8389,204799.024057
8390,204799.025488
8391,204799.021292
8392,204799.017095
8393,204799.016094
8394,204799.014377
8395,204799.014377
8396,204799.015808
8397,204799.018335
8398,204799.020481
8399,204799.024773
8400,204799.025869
8401,204799.020576
8402,204799.015474
8403,204799.009371
8404,204799.000931
8405,204798.996782
8406,204798.999739
8407,204799.001884
8408,204799.002838
8409,204799.002886
8410,204799.001455
8411,204798.997497
8412,204798.993921
8413,204798.991537
8414,204798.984241
8415,204798.981285
8416,204798.983002
8417,204798.984480
8418,204798.982191
8419,204798.986292
8420,204798.986292
8421,204798.980856
8422,204798.972607
8423,204798.969221
8424,204798.962307
8425,204798.958921
8426,204798.961496
8427,204798.963594
8428,204798.963117
8429,204798.968649
8430,204798.970938
8431,204798.966694
8432,204798.961687
8433,204798.960829
8434,204798.958540
8435,204798.958015
8436,204798.960495
8437,204798.962068
8438,204798.963976
8439,204798.968077
8440,204798.969221
8441,204798.964834
8442,204798.961925
8443,204798.961401
8444,204798.958969
8445,204798.958206
8446,204798.960161
8447,204798.961258
8448,204798.963880
8449,204798.969602
8450,204798.970461
8451,204798.965311
8452,204798.961162
8453,204798.960590
8454,204798.959446
8455,204798.959064
8456,204798.961019
8457,204798.962831
8458,204798.964214
8459,204798.969078
8460,204798.970079
8461,204798.966122
8462,204798.963737
8463,204798.961592
8464,204798.959350
8465,204798.958635
8466,204798.960638
8467,204798.962879
8468,204798.964119
8469,204798.969507
8470,204798.970127
8471,204798.966741
8472,204798.962498
8473,204798.960400
8474,204798.959350
8475,204798.958158
8476,204798.960304
8477,204798.962688
8478,204798.963880
8479,204798.968840
8480,204798.969841
8481,204798.965311
8482,204798.961353
8483,204798.961258
8484,204798.958588
8485,204798.957777
8486,204798.959827
8487,204798.961687
8488,204798.962688
8489,204798.968267
8490,204798.969746
8491,204798.964882
8492,204798.961353
8493,204798.960876
8494,204798.958683
8495,204798.957968
8496,204798.960447
8497,204798.962688
8498,204798.964262
8499,204798.968506
8500,204798.970318
8501,204798.965645
8502,204798.960924
8503,204798.961687
8504,204798.958731
8505,204798.956489
8506,204798.958111
8507,204798.961830
8508,204798.964405
8509,204798.968983
8510,204798.969412
8511,204798.965025
8512,204798.961592
8513,204798.959827
8514,204798.958111
8515,204798.958588
8516,204798.960352
8517,204798.962545
8518,204798.963976
8519,204798.968506
8520,204798.969126
8521,204798.966694
8522,204798.962879
8523,204798.961353
8524,204798.958683
8525,204798.957634
8526,204798.959780
8527,204798.962068
8528,204798.963737
8529,204798.968744
8530,204798.968601
8531,204798.965263
8532,204798.962068
8533,204798.961258
8534,204798.958349
8535,204798.957300
8536,204798.959827
8537,204798.962164
8538,204798.963165
8539,204798.968840
8540,204798.969173
8541,204798.965883
8542,204798.962307
8543,204798.960590
8544,204798.958349
8545,204798.957538
8546,204798.960686
8547,204798.962259
8548,204798.963261
8549,204798.968983
8550,204798.970747
8551,204798.964357
8552,204798.961115
8553,204798.960018
8554,204798.957682
8555,204798.957777
8556,204798.959780
8557,204798.962211
8558,204798.964071
8559,204798.967790
8560,204798.969078
8561,204798.965263
8562,204798.962355
8563,204798.960256
8564,204798.958588
8565,204798.959255
8566,204798.961258
8567,204798.961925
8568,204798.963737
8569,204798.968029
8570,204798.968696
8571,204798.965359
8572,204798.961592
8573,204798.960018
8574,204798.958301
8575,204798.957634
8576,204798.959827
8577,204798.962402
8578,204798.964214
8579,204798.968458
8580,204798.969316
8581,204798.965263
8582,204798.962068
8583,204798.960876
8584,204798.960304
8585,204798.959446
8586,204798.961353
8587,204798.962211
8588,204798.963928
8589,204798.969221
8590,204798.969650
8591,204798.964596
8592,204798.962974
8593,204798.960256
8594,204798.958349
8595,204798.957634
8596,204798.959350
8597,204798.961639
8598,204798.962879
8599,204798.967266
8600,204798.969221
8601,204798.966884
8602,204798.962259
8603,204798.960304
8604,204798.959446
8605,204798.958540
8606,204798.959207
8607,204798.961687
8608,204798.963404
8609,204798.967886
8610,204798.969221
8611,204798.965263
8612,204798.961115
8613,204798.961115
8614,204798.959637
8615,204798.958158
8616,204798.959207
8617,204798.962068
8618,204798.964214
8619,204798.968315
8620,204798.969936
8621,204798.967123
8622,204798.962831
8623,204798.960876
8624,204798.958349
8625,204798.957252
8626,204798.960781
8627,204798.963070
8628,204798.965835
8629,204798.970413
8630,204798.970604
8631,204798.965406
8632,204798.962116
8633,204798.961925
8634,204798.959589
8635,204798.958635
8636,204798.959589
8637,204798.963022
8638,204798.965502
8639,204798.967695
8640,204798.970032
8641,204798.966122
8642,204798.962259
8643,204798.961210
8644,204798.959684
8645,204798.958111
8646,204798.959589
8647,204798.962688
8648,204798.964596
8649,204798.968458
8650,204798.969698
8651,204798.966265
8652,204798.961735
8653,204798.960543
8654,204798.959112
8655,204798.958015
8656,204798.960304
8657,204798.962498
8658,204798.964310
8659,204798.968744
8660,204798.971033
8661,204798.966360
8662,204798.962450
8663,204798.960781
8664,204798.959780
8665,204798.957395
8666,204798.960113
8667,204798.962784
8668,204798.963833
8669,204798.969078
8670,204798.969889
8671,204798.965883
8672,204798.962545
8673,204798.961592
8674,204798.958969
8675,204798.956680
8676,204798.959112
8677,204798.962641
8678,204798.967171
8679,204798.975515
8680,204798.977566
8681,204798.973846
8682,204798.969602
8683,204798.970795
8684,204798.974657
8685,204798.974466
8686,204798.975849
8687,204798.977804
8688,204798.980904
8689,204798.984671
8690,204798.986387
8691,204798.982239
8692,204798.978042
8693,204798.978519
8694,204798.981905
8695,204798.981905
8696,204798.983860
8697,204798.985767
8698,204798.988438
8699,204798.993206
8700,204798.993444
8701,204798.988914
8702,204798.986721
8703,204798.985100
8704,204798.986339
8705,204798.988962
8706,204798.991775
8707,204798.993206
8708,204798.994446
8709,204798.998403
8710,204799.001074
8711,204798.998022
8712,204798.994255
8713,204798.993444
8714,204798.990774
8715,204798.989391
8716,204798.988581
8717,204798.985243
8718,204798.986482
8719,204798.991394
8720,204798.993349
8721,204798.987436
8722,204798.978615
8723,204798.976755
8724,204798.974848
8725,204798.974275
8726,204798.971939
8727,204798.969364
8728,204798.971271
8729,204798.975563
8730,204798.977041
8731,204798.970079
8732,204798.961496
8733,204798.959732
8734,204798.958969
8735,204798.958826
8736,204798.960876
8737,204798.962688
8738,204798.963547
8739,204798.967504
8740,204798.969221
8741,204798.965120
8742,204798.961210
8743,204798.960543
8744,204798.959684
8745,204798.957872
8746,204798.959780
8747,204798.962307
8748,204798.964119
8749,204798.967886
8750,204798.968887
8751,204798.965406
8752,204798.961639
8753,204798.960686
8754,204798.956203
8755,204798.950004
8756,204798.951101
8757,204798.953867
8758,204798.959446
8759,204798.968363
8760,204798.970604
8761,204798.970699
8762,204798.979854
8763,204798.986387
8764,204798.991632
8765,204799.002981
8766,204799.025869
8767,204799.045944
8768,204799.068546
8769,204799.092626
8770,204799.118948
8771,204799.144173
8772,204799.165678
8773,204799.193239
8774,204799.214601
8775,204799.228573
8776,204799.236679
8777,204799.239731
8778,204799.237490
8779,204799.221945
8780,204799.196243
8781,204799.163914
8782,204799.122381
8783,204799.081850
8784,204799.040508
8785,204798.999786
8786,204798.963165
8787,204798.932648
8788,204798.902798
8789,204798.879385
8790,204798.863458
8791,204798.847341
8792,204798.836899
8793,204798.832750
8794,204798.833370
8795,204798.839903
8796,204798.851013
8797,204798.868132
8798,204798.885059
8799,204798.900175
8800,204798.915100
8801,204798.918819
8802,204798.925781
8803,204798.936462
8804,204798.938370
8805,204798.941612
8806,204798.944807
8807,204798.952293
8808,204798.956203
8809,204798.959684
8810,204798.961973
8811,204798.957968
8812,204798.956013
8813,204798.959970
8814,204798.959446
8815,204798.958826
8816,204798.959064
8817,204798.960495
8818,204798.962688
8819,204798.967695
8820,204798.972082
8821,204798.973513
8822,204798.970032
8823,204798.968744
8824,204798.966980
8825,204798.965978
8826,204798.969459
8827,204798.976326
8828,204798.980665
8829,204798.984241
8830,204798.986673
8831,204798.982000
8832,204798.978424
8833,204798.978042
8834,204798.974705
8835,204798.972511
8836,204798.975754
8837,204798.978042
8838,204798.981857
8839,204798.989820
8840,204798.993540
8841,204798.989248
8842,204798.986053
8843,204798.984384
8844,204798.981714
8845,204798.979950
8846,204798.982429
8847,204798.985672
8848,204798.988867
8849,204798.991489
8850,204798.993206
8851,204798.990869
8852,204798.989153
8853,204798.992348
8854,204798.990393
8855,204798.983621
8856,204798.984527
8857,204798.987722
8858,204798.994589
8859,204798.998880
8860,204799.001408
8861,204798.998308
8862,204798.994636
8863,204798.993778
8864,204798.997211
8865,204798.997831
8866,204798.999405
8867,204799.001026
8868,204799.003172
8869,204799.008465
8870,204799.015570
8871,204799.012375
8872,204799.009561
8873,204799.007130
8874,204799.006653
8875,204799.004841
8876,204799.008560
8877,204799.015951
8878,204799.018669
8879,204799.022388
8880,204799.024868
8881,204799.020433
8882,204799.017811
8883,204799.016905
8884,204799.014139
8885,204799.013090
8886,204799.015665
8887,204799.017668
8888,204799.019623
8889,204799.022293
8890,204799.026441
8891,204799.022198
8892,204799.017572
8893,204799.016428
8894,204799.015140
8895,204799.013090
8896,204799.014282
8897,204799.016523
8898,204799.019432
8899,204799.023008
8900,204799.025392
8901,204799.021768
8902,204799.019050
8903,204799.015140
8904,204799.007749
8905,204798.998928
8906,204798.999262
8907,204799.001217
8908,204799.003315
8909,204799.006557
8910,204799.002409
8911,204798.996878
8912,204798.994636
8913,204798.991489
8914,204798.989248
8915,204798.983049
8916,204798.983145
8917,204798.986482
8918,204798.987579
8919,204798.985815
8920,204798.985290
8921,204798.981523
8922,204798.977423
8923,204798.969936
8924,204798.966455
8925,204798.958731
8926,204798.959303
8927,204798.961925
8928,204798.963928
8929,204798.967552
8930,204798.971081
8931,204798.966741
8932,204798.962784
8933,204798.960733
8934,204798.958969
8935,204798.957538
8936,204798.959303
8937,204798.960733
8938,204798.963499
8939,204798.967266
8940,204798.970652
8941,204798.965549
8942,204798.961353
8943,204798.960972
8944,204798.960066
8945,204798.958540
8946,204798.959780
8947,204798.961258
8948,204798.963022
8949,204798.967409
8950,204798.970032
8951,204798.964548
8952,204798.960876
8953,204798.959255
8954,204798.958921
8955,204798.957586
8956,204798.960209
8957,204798.961496
8958,204798.963833
8959,204798.969269
8960,204798.970652
8961,204798.966265
8962,204798.962831
8963,204798.961019
8964,204798.960400
8965,204798.958015
8966,204798.960638
8967,204798.961925
8968,204798.964310
8969,204798.968267
8970,204798.970032
8971,204798.966980
8972,204798.963499
8973,204798.960209
8974,204798.959207
8975,204798.958397
8976,204798.961019
8977,204798.962355
8978,204798.963737
8979,204798.967171
8980,204798.970127
8981,204798.965931
8982,204798.962164
8983,204798.960113
8984,204798.958397
8985,204798.957586
8986,204798.960590
8987,204798.962068
8988,204798.963404
8989,204798.967552
8990,204798.970795
8991,204798.966980
8992,204798.962307
8993,204798.959589
8994,204798.958635
8995,204798.957872
8996,204798.960256
8997,204798.961496
8998,204798.964023
8999,204798.967361
9000,204798.970032
9001,204798.965692
9002,204798.962879
9003,204798.961735
9004,204798.960781
9005,204798.957491
9006,204798.960113
9007,204798.961830
9008,204798.963785
9009,204798.967171
9010,204798.969841
9011,204798.967028
9012,204798.962498
9013,204798.959780
9014,204798.958349
9015,204798.957443
9016,204798.960161
9017,204798.961258
9018,204798.963499
9019,204798.966980
9020,204798.968649
9021,204798.964739
9022,204798.961544
9023,204798.960161
9024,204798.957872
9025,204798.956394
9026,204798.960066
9027,204798.960495
9028,204798.963261
9029,204798.968124
9030,204798.970032
9031,204798.965788
9032,204798.961592
9033,204798.960638
9034,204798.959827
9035,204798.957538
9036,204798.959017
9037,204798.962164
9038,204798.963928
9039,204798.967647
9040,204798.969936
9041,204798.966408
9042,204798.962927
9043,204798.960781
9044,204798.959732
9045,204798.958540
9046,204798.959732
9047,204798.963117
9048,204798.964929
9049,204798.967743
9050,204798.969841
9051,204798.966932
9052,204798.963165
9053,204798.961210
9054,204798.959589
9055,204798.957443
9056,204798.960304
9057,204798.962974
9058,204798.964214
